,cyclist_count,location,pedestrian_count,sign_count,time_of_day,unknown_count,vehicle_count,weather
806,0.0,location_sf,7.0,27.0,Dawn/Dusk,0.0,41.0,sunny
807,0.0,location_sf,7.0,18.0,Day,0.0,28.0,sunny
808,1.0,location_sf,5.0,22.0,Day,0.0,35.0,sunny
809,1.0,location_phx,3.0,2.0,Day,0.0,12.0,sunny
810,2.0,location_sf,160.0,34.0,Day,0.0,65.0,sunny
811,1.0,location_sf,7.0,24.0,Day,0.0,26.0,sunny
812,0.0,location_phx,0.0,25.0,Day,0.0,20.0,sunny
813,0.0,location_sf,0.0,19.0,Day,0.0,21.0,sunny
814,0.0,location_sf,0.0,3.0,Day,0.0,15.0,sunny
815,1.0,location_other,2.0,7.0,Day,0.0,15.0,sunny
816,2.0,location_sf,31.0,22.0,Day,0.0,41.0,sunny
817,0.0,location_phx,0.0,7.0,Day,0.0,13.0,sunny
818,0.0,location_phx,0.0,4.0,Day,0.0,10.0,sunny
819,0.0,location_other,0.0,7.0,Night,0.0,27.0,sunny
820,0.0,location_phx,0.0,12.0,Day,0.0,13.0,sunny
821,0.0,location_sf,6.0,31.0,Day,0.0,41.0,sunny
822,0.0,location_sf,2.0,23.0,Day,0.0,33.0,sunny
823,0.0,location_phx,0.0,0.0,Day,0.0,24.0,sunny
824,0.0,location_phx,0.0,2.0,Day,0.0,35.0,sunny
825,0.0,location_sf,0.0,0.0,Day,0.0,20.0,sunny
826,0.0,location_sf,49.0,12.0,Day,0.0,64.0,sunny
827,1.0,location_sf,14.0,11.0,Day,0.0,36.0,sunny
828,0.0,location_sf,1.0,12.0,Dawn/Dusk,0.0,41.0,sunny
829,0.0,location_phx,1.0,19.0,Day,0.0,13.0,sunny
830,0.0,location_phx,2.0,25.0,Night,0.0,29.0,rain
831,0.0,location_other,2.0,19.0,Day,0.0,28.0,sunny
832,0.0,location_sf,0.0,5.0,Day,0.0,18.0,sunny
833,0.0,location_other,2.0,28.0,Day,0.0,34.0,sunny
834,0.0,location_sf,0.0,26.0,Day,0.0,46.0,sunny
835,1.0,location_phx,5.0,0.0,Day,0.0,16.0,sunny
836,0.0,location_sf,0.0,17.0,Night,0.0,17.0,sunny
837,0.0,location_phx,0.0,9.0,Day,0.0,6.0,sunny
838,0.0,location_phx,4.0,16.0,Day,0.0,16.0,sunny
839,0.0,location_sf,0.0,8.0,Night,0.0,24.0,sunny
840,0.0,location_phx,2.0,4.0,Night,0.0,1.0,sunny
841,0.0,location_sf,4.0,10.0,Day,0.0,28.0,sunny
842,0.0,location_sf,1.0,6.0,Day,0.0,26.0,sunny
843,0.0,location_phx,0.0,13.0,Day,0.0,41.0,sunny
844,0.0,location_phx,0.0,0.0,Day,0.0,6.0,sunny
845,0.0,location_phx,0.0,0.0,Day,0.0,7.0,sunny
846,0.0,location_other,0.0,16.0,Night,0.0,22.0,sunny
847,0.0,location_sf,1.0,28.0,Day,0.0,36.0,sunny
848,0.0,location_sf,15.0,10.0,Day,0.0,38.0,sunny
849,0.0,location_phx,0.0,13.0,Night,0.0,8.0,sunny
850,1.0,location_other,3.0,16.0,Day,0.0,24.0,sunny
851,0.0,location_phx,3.0,3.0,Night,0.0,27.0,sunny
852,1.0,location_other,1.0,5.0,Day,0.0,10.0,sunny
853,0.0,location_sf,44.0,16.0,Day,0.0,51.0,sunny
854,0.0,location_sf,55.0,11.0,Day,0.0,28.0,sunny
855,0.0,location_phx,0.0,8.0,Day,0.0,3.0,sunny
856,0.0,location_phx,0.0,6.0,Day,0.0,8.0,sunny
857,0.0,location_phx,3.0,18.0,Day,0.0,47.0,sunny
858,0.0,location_phx,5.0,6.0,Day,0.0,38.0,sunny
859,0.0,location_sf,4.0,20.0,Day,0.0,27.0,sunny
860,2.0,location_sf,88.0,43.0,Day,0.0,36.0,sunny
861,0.0,location_phx,0.0,8.0,Day,0.0,13.0,sunny
862,1.0,location_sf,81.0,35.0,Day,0.0,60.0,sunny
863,0.0,location_sf,0.0,4.0,Day,0.0,19.0,sunny
864,0.0,location_sf,19.0,13.0,Day,0.0,11.0,sunny
865,0.0,location_phx,0.0,3.0,Night,0.0,26.0,sunny
866,0.0,location_sf,58.0,8.0,Day,0.0,34.0,sunny
867,0.0,location_phx,9.0,32.0,Day,0.0,69.0,sunny
868,0.0,location_sf,4.0,10.0,Dawn/Dusk,0.0,38.0,sunny
869,0.0,location_phx,0.0,24.0,Night,0.0,21.0,sunny
870,0.0,location_sf,0.0,14.0,Day,0.0,19.0,sunny
871,0.0,location_phx,2.0,24.0,Day,0.0,6.0,sunny
872,0.0,location_sf,21.0,33.0,Day,0.0,57.0,sunny
873,0.0,location_phx,0.0,10.0,Day,0.0,55.0,sunny
874,1.0,location_sf,14.0,40.0,Day,0.0,38.0,sunny
875,0.0,location_phx,5.0,6.0,Day,0.0,34.0,sunny
876,0.0,location_other,0.0,9.0,Day,0.0,32.0,sunny
877,0.0,location_sf,51.0,41.0,Day,0.0,46.0,sunny
878,0.0,location_sf,0.0,8.0,Dawn/Dusk,0.0,18.0,sunny
879,0.0,location_phx,0.0,17.0,Night,0.0,8.0,sunny
880,0.0,location_phx,5.0,10.0,Dawn/Dusk,0.0,50.0,sunny
881,0.0,location_sf,0.0,33.0,Night,0.0,33.0,sunny
882,0.0,location_phx,4.0,2.0,Day,0.0,17.0,sunny
883,0.0,location_sf,54.0,17.0,Day,0.0,44.0,sunny
884,0.0,location_sf,0.0,17.0,Day,0.0,20.0,sunny
885,0.0,location_sf,4.0,14.0,Day,0.0,25.0,sunny
886,0.0,location_phx,2.0,5.0,Dawn/Dusk,0.0,15.0,sunny
887,2.0,location_sf,11.0,38.0,Day,0.0,37.0,sunny
888,0.0,location_phx,0.0,18.0,Dawn/Dusk,0.0,13.0,sunny
889,0.0,location_phx,0.0,3.0,Day,0.0,4.0,sunny
890,1.0,location_phx,0.0,0.0,Day,0.0,19.0,sunny
891,0.0,location_sf,1.0,4.0,Day,0.0,18.0,sunny
892,0.0,location_other,1.0,1.0,Day,0.0,23.0,sunny
893,0.0,location_phx,0.0,4.0,Day,0.0,7.0,sunny
894,1.0,location_sf,101.0,39.0,Dawn/Dusk,0.0,15.0,sunny
895,0.0,location_sf,2.0,16.0,Night,0.0,52.0,sunny
896,1.0,location_sf,6.0,11.0,Day,0.0,44.0,sunny
897,0.0,location_phx,1.0,14.0,Day,0.0,19.0,sunny
898,0.0,location_other,0.0,16.0,Night,0.0,15.0,sunny
899,0.0,location_sf,4.0,14.0,Dawn/Dusk,0.0,13.0,sunny
900,2.0,location_phx,6.0,5.0,Day,0.0,1.0,sunny
901,0.0,location_sf,25.0,12.0,Day,0.0,123.0,sunny
902,0.0,location_sf,6.0,6.0,Day,0.0,22.0,sunny
903,0.0,location_phx,6.0,45.0,Day,0.0,27.0,sunny
904,0.0,location_sf,1.0,17.0,Day,0.0,19.0,sunny
905,0.0,location_sf,15.0,7.0,Day,0.0,63.0,sunny
906,2.0,location_phx,0.0,25.0,Day,0.0,19.0,sunny
907,0.0,location_phx,0.0,16.0,Night,0.0,36.0,sunny
908,0.0,location_sf,13.0,41.0,Day,0.0,36.0,sunny
909,0.0,location_phx,5.0,1.0,Night,0.0,26.0,sunny
910,0.0,location_phx,0.0,1.0,Day,0.0,23.0,sunny
911,0.0,location_phx,2.0,5.0,Day,0.0,0.0,sunny
912,0.0,location_sf,50.0,19.0,Night,0.0,31.0,sunny
913,0.0,location_phx,4.0,1.0,Dawn/Dusk,0.0,7.0,sunny
914,0.0,location_phx,4.0,1.0,Day,0.0,11.0,sunny
915,1.0,location_sf,48.0,30.0,Day,0.0,47.0,sunny
916,0.0,location_sf,2.0,8.0,Night,0.0,30.0,sunny
917,0.0,location_sf,2.0,14.0,Day,0.0,51.0,sunny
918,0.0,location_sf,0.0,0.0,Day,0.0,16.0,sunny
919,1.0,location_sf,96.0,7.0,Day,0.0,34.0,sunny
920,0.0,location_other,1.0,14.0,Day,0.0,14.0,sunny
921,0.0,location_phx,3.0,13.0,Day,0.0,68.0,sunny
922,0.0,location_sf,4.0,11.0,Day,0.0,12.0,sunny
923,0.0,location_sf,0.0,8.0,Day,0.0,22.0,sunny
924,0.0,location_sf,4.0,18.0,Day,0.0,37.0,sunny
925,0.0,location_sf,3.0,16.0,Day,0.0,22.0,sunny
926,0.0,location_sf,2.0,28.0,Day,0.0,67.0,sunny
927,0.0,location_phx,0.0,8.0,Night,0.0,9.0,sunny
928,0.0,location_phx,5.0,21.0,Night,0.0,9.0,sunny
929,0.0,location_sf,48.0,42.0,Day,0.0,49.0,sunny
930,0.0,location_phx,4.0,18.0,Day,0.0,27.0,sunny
931,0.0,location_other,2.0,12.0,Day,0.0,17.0,sunny
932,0.0,location_sf,87.0,16.0,Day,0.0,62.0,sunny
933,0.0,location_sf,1.0,8.0,Day,0.0,20.0,sunny
934,0.0,location_sf,0.0,15.0,Day,0.0,52.0,sunny
935,0.0,location_phx,0.0,25.0,Day,0.0,20.0,sunny
936,0.0,location_sf,1.0,33.0,Night,0.0,34.0,sunny
937,1.0,location_sf,154.0,24.0,Day,0.0,22.0,sunny
938,0.0,location_sf,11.0,14.0,Day,0.0,33.0,sunny
939,0.0,location_sf,17.0,11.0,Day,0.0,50.0,sunny
940,0.0,location_other,2.0,14.0,Day,0.0,33.0,sunny
941,0.0,location_phx,14.0,32.0,Day,0.0,48.0,sunny
942,0.0,location_phx,1.0,24.0,Day,0.0,99.0,sunny
943,0.0,location_other,7.0,60.0,Day,0.0,46.0,sunny
944,2.0,location_sf,69.0,48.0,Day,0.0,40.0,sunny
945,0.0,location_sf,2.0,4.0,Day,0.0,4.0,sunny
946,0.0,location_phx,0.0,12.0,Day,0.0,50.0,sunny
947,0.0,location_sf,1.0,11.0,Day,0.0,39.0,sunny
948,0.0,location_phx,3.0,26.0,Day,0.0,32.0,sunny
949,0.0,location_sf,82.0,10.0,Day,0.0,45.0,sunny
950,0.0,location_phx,17.0,29.0,Day,0.0,27.0,sunny
951,0.0,location_phx,10.0,13.0,Dawn/Dusk,0.0,112.0,sunny
952,0.0,location_sf,2.0,3.0,Day,0.0,19.0,sunny
953,0.0,location_sf,9.0,17.0,Day,0.0,53.0,sunny
954,0.0,location_phx,2.0,14.0,Day,0.0,20.0,sunny
955,7.0,location_sf,51.0,14.0,Day,0.0,16.0,sunny
956,0.0,location_phx,7.0,16.0,Day,0.0,18.0,sunny
957,1.0,location_sf,13.0,27.0,Night,0.0,29.0,sunny
958,0.0,location_phx,0.0,10.0,Dawn/Dusk,0.0,30.0,sunny
959,0.0,location_sf,4.0,16.0,Day,0.0,25.0,sunny
960,0.0,location_phx,0.0,12.0,Dawn/Dusk,0.0,44.0,sunny
961,0.0,location_sf,11.0,27.0,Day,0.0,28.0,sunny
962,0.0,location_sf,48.0,12.0,Day,0.0,60.0,sunny
963,1.0,location_sf,57.0,35.0,Day,0.0,53.0,sunny
964,0.0,location_sf,9.0,26.0,Day,0.0,76.0,sunny
965,0.0,location_sf,3.0,23.0,Day,0.0,1.0,sunny
966,0.0,location_phx,0.0,30.0,Day,0.0,10.0,sunny
967,0.0,location_sf,1.0,1.0,Day,0.0,15.0,sunny
968,2.0,location_sf,160.0,36.0,Day,0.0,65.0,sunny
969,0.0,location_other,0.0,24.0,Day,0.0,17.0,sunny
970,0.0,location_phx,3.0,1.0,Day,0.0,9.0,sunny
971,0.0,location_sf,14.0,24.0,Day,0.0,65.0,sunny
972,0.0,location_sf,72.0,12.0,Day,0.0,42.0,sunny
973,0.0,location_phx,1.0,8.0,Day,0.0,49.0,sunny
974,1.0,location_sf,69.0,23.0,Day,0.0,27.0,sunny
975,0.0,location_sf,4.0,14.0,Day,0.0,28.0,sunny
976,0.0,location_sf,2.0,16.0,Dawn/Dusk,0.0,44.0,sunny
977,3.0,location_sf,76.0,29.0,Day,0.0,33.0,sunny
978,1.0,location_phx,1.0,5.0,Day,0.0,0.0,sunny
979,0.0,location_phx,2.0,8.0,Day,0.0,18.0,sunny
980,2.0,location_phx,6.0,31.0,Dawn/Dusk,0.0,27.0,sunny
981,0.0,location_sf,82.0,20.0,Day,0.0,44.0,sunny
982,0.0,location_sf,0.0,1.0,Night,0.0,1.0,sunny
983,0.0,location_sf,4.0,21.0,Night,0.0,24.0,sunny
984,0.0,location_sf,0.0,5.0,Day,0.0,1.0,sunny
985,0.0,location_phx,0.0,0.0,Day,0.0,3.0,sunny
986,0.0,location_phx,20.0,12.0,Day,0.0,62.0,sunny
987,0.0,location_sf,4.0,14.0,Day,0.0,25.0,sunny
988,0.0,location_other,2.0,27.0,Day,0.0,139.0,sunny
989,0.0,location_phx,2.0,14.0,Dawn/Dusk,0.0,9.0,sunny
990,1.0,location_sf,26.0,29.0,Day,0.0,29.0,sunny
991,0.0,location_phx,0.0,3.0,Day,0.0,27.0,sunny
992,1.0,location_sf,60.0,32.0,Day,0.0,47.0,sunny
993,0.0,location_sf,35.0,12.0,Day,0.0,33.0,sunny
994,0.0,location_phx,4.0,8.0,Day,0.0,7.0,sunny
995,0.0,location_phx,4.0,11.0,Day,0.0,80.0,sunny
996,1.0,location_sf,56.0,35.0,Day,0.0,53.0,sunny
997,0.0,location_sf,35.0,15.0,Day,0.0,32.0,sunny
998,0.0,location_sf,0.0,34.0,Night,0.0,43.0,sunny
999,0.0,location_sf,16.0,16.0,Dawn/Dusk,0.0,13.0,sunny
