,cyclist_count,location,pedestrian_count,sign_count,time_of_day,unknown_count,vehicle_count,weather
4031,0.0,location_phx,0.0,1.0,Day,0.0,6.0,sunny
4032,0.0,location_phx,9.0,46.0,Day,0.0,37.0,sunny
4033,0.0,location_sf,0.0,10.0,Night,0.0,18.0,sunny
4034,1.0,location_phx,2.0,2.0,Day,0.0,8.0,sunny
4035,0.0,location_phx,5.0,0.0,Day,0.0,20.0,sunny
4036,0.0,location_phx,0.0,8.0,Day,0.0,13.0,sunny
4037,0.0,location_sf,37.0,8.0,Day,0.0,32.0,sunny
4038,0.0,location_phx,0.0,17.0,Dawn/Dusk,0.0,31.0,sunny
4039,2.0,location_phx,0.0,13.0,Day,0.0,12.0,sunny
4040,0.0,location_phx,3.0,107.0,Day,0.0,42.0,sunny
4041,1.0,location_phx,5.0,0.0,Day,0.0,16.0,sunny
4042,0.0,location_phx,17.0,14.0,Night,0.0,114.0,sunny
4043,0.0,location_phx,3.0,0.0,Day,0.0,16.0,sunny
4044,2.0,location_sf,153.0,24.0,Day,0.0,53.0,sunny
4045,0.0,location_phx,3.0,11.0,Day,0.0,8.0,sunny
4046,1.0,location_sf,52.0,18.0,Day,0.0,39.0,sunny
4047,0.0,location_other,9.0,39.0,Day,0.0,41.0,sunny
4048,0.0,location_sf,4.0,14.0,Day,0.0,27.0,sunny
4049,0.0,location_phx,0.0,0.0,Night,0.0,3.0,sunny
4050,2.0,location_phx,0.0,12.0,Dawn/Dusk,0.0,54.0,sunny
4051,0.0,location_sf,101.0,19.0,Day,0.0,36.0,sunny
4052,0.0,location_sf,17.0,16.0,Day,0.0,78.0,sunny
4053,0.0,location_phx,5.0,1.0,Night,0.0,16.0,sunny
4054,0.0,location_sf,4.0,29.0,Day,0.0,37.0,sunny
4055,0.0,location_sf,5.0,26.0,Day,0.0,45.0,sunny
4056,0.0,location_sf,3.0,17.0,Day,0.0,28.0,sunny
4057,0.0,location_sf,1.0,6.0,Day,0.0,30.0,sunny
4058,0.0,location_sf,7.0,17.0,Day,0.0,25.0,sunny
4059,6.0,location_sf,40.0,14.0,Day,0.0,17.0,sunny
4060,1.0,location_phx,1.0,18.0,Day,0.0,12.0,sunny
4061,0.0,location_sf,8.0,22.0,Day,0.0,63.0,sunny
4062,0.0,location_sf,4.0,49.0,Day,0.0,32.0,sunny
4063,0.0,location_sf,9.0,17.0,Day,0.0,51.0,sunny
4064,0.0,location_sf,0.0,15.0,Night,0.0,34.0,sunny
4065,0.0,location_other,0.0,19.0,Day,0.0,36.0,sunny
4066,0.0,location_sf,43.0,18.0,Day,0.0,4.0,sunny
4067,0.0,location_phx,2.0,22.0,Dawn/Dusk,0.0,8.0,sunny
4068,1.0,location_sf,46.0,30.0,Day,0.0,47.0,sunny
4069,0.0,location_phx,3.0,15.0,Day,0.0,13.0,sunny
4070,0.0,location_sf,0.0,8.0,Night,0.0,4.0,sunny
4071,1.0,location_sf,84.0,20.0,Day,0.0,46.0,sunny
4072,0.0,location_sf,5.0,9.0,Day,0.0,35.0,sunny
4073,0.0,location_sf,74.0,19.0,Night,0.0,59.0,sunny
4074,1.0,location_sf,14.0,13.0,Day,0.0,32.0,sunny
4075,0.0,location_sf,1.0,20.0,Day,0.0,19.0,sunny
4076,0.0,location_phx,2.0,9.0,Day,0.0,7.0,sunny
4077,0.0,location_sf,27.0,20.0,Day,0.0,29.0,sunny
4078,1.0,location_phx,3.0,1.0,Night,0.0,13.0,sunny
4079,1.0,location_sf,0.0,29.0,Day,0.0,18.0,sunny
4080,2.0,location_other,3.0,16.0,Day,0.0,28.0,sunny
4081,0.0,location_sf,2.0,16.0,Day,0.0,35.0,sunny
4082,0.0,location_phx,3.0,4.0,Night,0.0,16.0,sunny
4083,0.0,location_phx,0.0,7.0,Day,0.0,4.0,sunny
4084,1.0,location_other,8.0,19.0,Dawn/Dusk,0.0,22.0,sunny
4085,0.0,location_sf,0.0,9.0,Dawn/Dusk,0.0,24.0,sunny
4086,0.0,location_sf,20.0,11.0,Day,0.0,47.0,sunny
4087,0.0,location_sf,0.0,7.0,Day,0.0,53.0,sunny
4088,0.0,location_phx,5.0,5.0,Day,0.0,4.0,sunny
4089,0.0,location_sf,9.0,22.0,Day,0.0,27.0,sunny
4090,0.0,location_phx,0.0,24.0,Day,0.0,5.0,sunny
4091,0.0,location_sf,60.0,25.0,Day,0.0,51.0,sunny
4092,0.0,location_sf,8.0,27.0,Day,0.0,74.0,sunny
4093,0.0,location_sf,0.0,20.0,Day,0.0,53.0,sunny
4094,1.0,location_sf,113.0,18.0,Day,0.0,38.0,sunny
4095,0.0,location_sf,78.0,17.0,Day,0.0,46.0,sunny
4096,0.0,location_phx,0.0,7.0,Day,0.0,1.0,sunny
4097,0.0,location_sf,0.0,41.0,Night,0.0,28.0,sunny
4098,0.0,location_sf,2.0,25.0,Night,0.0,32.0,sunny
4099,0.0,location_sf,58.0,19.0,Day,0.0,125.0,sunny
4100,0.0,location_phx,1.0,9.0,Day,0.0,2.0,sunny
4101,0.0,location_sf,4.0,14.0,Day,0.0,26.0,sunny
4102,1.0,location_phx,0.0,4.0,Day,0.0,24.0,sunny
4103,0.0,location_sf,8.0,26.0,Day,0.0,66.0,sunny
4104,2.0,location_sf,20.0,16.0,Day,0.0,58.0,sunny
4105,1.0,location_sf,36.0,35.0,Day,0.0,41.0,sunny
4106,0.0,location_sf,1.0,15.0,Day,0.0,32.0,sunny
4107,0.0,location_sf,0.0,1.0,Day,0.0,22.0,sunny
4108,0.0,location_other,2.0,6.0,Day,0.0,31.0,sunny
4109,0.0,location_phx,3.0,3.0,Day,0.0,20.0,sunny
4110,0.0,location_other,1.0,21.0,Day,0.0,19.0,sunny
4111,0.0,location_phx,0.0,0.0,Day,0.0,3.0,sunny
4112,0.0,location_phx,0.0,8.0,Night,0.0,8.0,sunny
4113,0.0,location_phx,1.0,3.0,Day,0.0,42.0,sunny
4114,0.0,location_sf,55.0,13.0,Day,0.0,34.0,sunny
4115,0.0,location_sf,3.0,10.0,Day,0.0,19.0,sunny
4116,1.0,location_sf,8.0,22.0,Dawn/Dusk,0.0,20.0,sunny
4117,0.0,location_sf,3.0,16.0,Day,0.0,22.0,sunny
4118,2.0,location_sf,12.0,25.0,Night,0.0,23.0,sunny
4119,0.0,location_phx,22.0,135.0,Day,0.0,17.0,sunny
4120,0.0,location_sf,4.0,9.0,Day,0.0,32.0,sunny
4121,0.0,location_sf,6.0,19.0,Dawn/Dusk,0.0,41.0,sunny
4122,0.0,location_sf,50.0,22.0,Day,0.0,58.0,sunny
4123,0.0,location_phx,11.0,7.0,Dawn/Dusk,0.0,132.0,sunny
4124,0.0,location_sf,0.0,13.0,Dawn/Dusk,0.0,34.0,sunny
4125,0.0,location_sf,35.0,39.0,Day,0.0,23.0,sunny
4126,0.0,location_phx,3.0,0.0,Day,0.0,16.0,sunny
4127,0.0,location_phx,2.0,30.0,Day,0.0,51.0,sunny
4128,0.0,location_phx,0.0,21.0,Night,0.0,27.0,sunny
4129,0.0,location_phx,0.0,0.0,Day,0.0,8.0,sunny
4130,0.0,location_phx,15.0,35.0,Day,0.0,37.0,sunny
4131,1.0,location_phx,1.0,4.0,Day,0.0,7.0,sunny
4132,0.0,location_sf,0.0,25.0,Day,0.0,43.0,sunny
4133,0.0,location_sf,0.0,22.0,Night,0.0,18.0,sunny
4134,1.0,location_sf,9.0,24.0,Dawn/Dusk,0.0,22.0,sunny
4135,0.0,location_sf,0.0,15.0,Day,0.0,31.0,sunny
4136,0.0,location_other,3.0,3.0,Day,0.0,32.0,sunny
4137,1.0,location_sf,87.0,38.0,Dawn/Dusk,0.0,12.0,sunny
4138,0.0,location_phx,14.0,15.0,Day,0.0,46.0,sunny
4139,0.0,location_phx,3.0,8.0,Day,0.0,2.0,sunny
4140,1.0,location_sf,8.0,22.0,Day,0.0,29.0,sunny
4141,0.0,location_phx,22.0,30.0,Day,0.0,137.0,sunny
4142,0.0,location_phx,2.0,5.0,Day,0.0,5.0,sunny
4143,0.0,location_other,0.0,22.0,Night,0.0,31.0,sunny
4144,0.0,location_phx,2.0,7.0,Day,0.0,15.0,sunny
4145,0.0,location_phx,3.0,30.0,Day,0.0,28.0,sunny
4146,0.0,location_phx,0.0,8.0,Day,0.0,10.0,sunny
4147,0.0,location_sf,12.0,14.0,Day,0.0,36.0,sunny
4148,0.0,location_sf,3.0,30.0,Day,0.0,43.0,sunny
4149,1.0,location_sf,21.0,23.0,Day,0.0,42.0,sunny
4150,0.0,location_phx,0.0,5.0,Day,0.0,13.0,sunny
4151,0.0,location_phx,1.0,2.0,Day,0.0,7.0,sunny
4152,0.0,location_phx,8.0,38.0,Day,0.0,72.0,sunny
4153,0.0,location_phx,0.0,12.0,Day,0.0,2.0,sunny
4154,0.0,location_other,3.0,11.0,Day,0.0,17.0,sunny
4155,0.0,location_sf,40.0,13.0,Day,0.0,37.0,sunny
4156,0.0,location_sf,3.0,17.0,Day,0.0,29.0,sunny
4157,0.0,location_other,0.0,21.0,Day,0.0,32.0,sunny
4158,2.0,location_sf,40.0,14.0,Day,0.0,11.0,sunny
4159,0.0,location_phx,0.0,2.0,Day,0.0,8.0,sunny
4160,0.0,location_sf,49.0,15.0,Night,0.0,57.0,sunny
4161,0.0,location_sf,1.0,20.0,Dawn/Dusk,0.0,24.0,sunny
4162,0.0,location_sf,0.0,2.0,Day,0.0,0.0,sunny
4163,0.0,location_phx,0.0,6.0,Night,0.0,10.0,sunny
4164,1.0,location_phx,3.0,3.0,Day,0.0,0.0,sunny
4165,0.0,location_sf,34.0,39.0,Day,0.0,36.0,sunny
4166,0.0,location_other,8.0,29.0,Day,0.0,76.0,sunny
4167,1.0,location_phx,0.0,16.0,Day,0.0,1.0,sunny
4168,0.0,location_phx,2.0,4.0,Dawn/Dusk,0.0,6.0,sunny
4169,1.0,location_other,2.0,8.0,Day,0.0,26.0,sunny
4170,0.0,location_other,1.0,7.0,Day,0.0,18.0,sunny
4171,0.0,location_sf,1.0,15.0,Day,0.0,37.0,sunny
4172,0.0,location_phx,6.0,10.0,Dawn/Dusk,0.0,49.0,sunny
4173,0.0,location_sf,39.0,8.0,Day,0.0,31.0,sunny
4174,0.0,location_sf,2.0,12.0,Day,0.0,40.0,sunny
4175,0.0,location_phx,0.0,3.0,Day,0.0,32.0,sunny
4176,0.0,location_phx,0.0,1.0,Day,0.0,6.0,sunny
4177,0.0,location_sf,1.0,12.0,Day,0.0,31.0,sunny
4178,0.0,location_sf,1.0,26.0,Day,0.0,32.0,sunny
4179,0.0,location_phx,4.0,16.0,Day,0.0,19.0,sunny
4180,0.0,location_sf,38.0,7.0,Day,0.0,12.0,sunny
4181,0.0,location_sf,3.0,27.0,Dawn/Dusk,0.0,49.0,sunny
4182,0.0,location_phx,1.0,19.0,Day,0.0,13.0,sunny
4183,0.0,location_phx,1.0,16.0,Day,0.0,55.0,sunny
4184,0.0,location_phx,0.0,19.0,Day,0.0,47.0,sunny
4185,1.0,location_sf,8.0,22.0,Day,0.0,28.0,sunny
4186,0.0,location_other,5.0,17.0,Day,0.0,32.0,sunny
4187,0.0,location_other,4.0,1.0,Day,0.0,20.0,sunny
4188,0.0,location_sf,1.0,15.0,Day,0.0,31.0,sunny
4189,7.0,location_sf,39.0,14.0,Day,0.0,18.0,sunny
4190,0.0,location_phx,1.0,12.0,Day,0.0,19.0,sunny
4191,0.0,location_sf,1.0,15.0,Day,0.0,40.0,sunny
4192,0.0,location_sf,7.0,31.0,Dawn/Dusk,0.0,40.0,sunny
4193,0.0,location_sf,0.0,3.0,Day,0.0,10.0,sunny
4194,0.0,location_sf,10.0,24.0,Day,0.0,36.0,sunny
4195,0.0,location_phx,6.0,1.0,Dawn/Dusk,0.0,25.0,sunny
4196,0.0,location_other,4.0,15.0,Day,0.0,20.0,sunny
4197,0.0,location_sf,4.0,25.0,Day,0.0,77.0,sunny
4198,1.0,location_phx,2.0,3.0,Day,0.0,2.0,sunny
4199,0.0,location_other,0.0,20.0,Day,0.0,35.0,sunny
4200,3.0,location_sf,66.0,14.0,Day,0.0,38.0,sunny
4201,0.0,location_other,2.0,21.0,Day,0.0,27.0,sunny
4202,0.0,location_sf,28.0,14.0,Day,0.0,79.0,sunny
4203,0.0,location_sf,1.0,0.0,Day,0.0,2.0,sunny
4204,0.0,location_sf,0.0,2.0,Day,0.0,7.0,sunny
4205,0.0,location_sf,1.0,18.0,Day,0.0,26.0,sunny
4206,0.0,location_phx,1.0,17.0,Day,0.0,18.0,sunny
4207,0.0,location_sf,19.0,9.0,Night,0.0,20.0,sunny
4208,1.0,location_sf,19.0,12.0,Day,0.0,39.0,sunny
4209,0.0,location_phx,0.0,15.0,Night,0.0,11.0,sunny
4210,0.0,location_sf,114.0,35.0,Day,0.0,20.0,sunny
4211,0.0,location_sf,27.0,12.0,Day,0.0,16.0,sunny
4212,0.0,location_sf,7.0,14.0,Dawn/Dusk,0.0,29.0,sunny
4213,0.0,location_sf,13.0,33.0,Dawn/Dusk,0.0,26.0,sunny
4214,0.0,location_phx,2.0,21.0,Day,0.0,41.0,sunny
4215,0.0,location_other,0.0,19.0,Day,0.0,34.0,sunny
4216,2.0,location_other,5.0,24.0,Day,0.0,30.0,sunny
4217,0.0,location_sf,5.0,11.0,Day,0.0,12.0,sunny
4218,0.0,location_sf,6.0,15.0,Dawn/Dusk,0.0,31.0,sunny
4219,0.0,location_phx,5.0,24.0,Day,0.0,20.0,sunny
4220,0.0,location_phx,0.0,11.0,Dawn/Dusk,0.0,20.0,sunny
4221,1.0,location_other,8.0,16.0,Day,0.0,35.0,sunny
4222,0.0,location_phx,0.0,15.0,Day,0.0,2.0,sunny
4223,0.0,location_sf,31.0,24.0,Day,0.0,67.0,sunny
4224,0.0,location_phx,0.0,19.0,Day,0.0,10.0,sunny
4225,1.0,location_sf,29.0,27.0,Day,0.0,17.0,sunny
4226,0.0,location_sf,0.0,7.0,Dawn/Dusk,0.0,14.0,sunny
4227,0.0,location_sf,39.0,16.0,Day,0.0,50.0,sunny
4228,0.0,location_sf,44.0,41.0,Day,0.0,59.0,sunny
4229,0.0,location_phx,0.0,0.0,Day,0.0,10.0,sunny
4230,0.0,location_sf,64.0,27.0,Night,0.0,30.0,sunny
4231,0.0,location_other,1.0,20.0,Day,0.0,36.0,sunny
4232,0.0,location_sf,18.0,15.0,Day,0.0,59.0,sunny
4233,1.0,location_other,10.0,18.0,Day,0.0,19.0,sunny
4234,0.0,location_phx,2.0,11.0,Day,0.0,4.0,sunny
4235,0.0,location_other,3.0,12.0,Day,0.0,38.0,sunny
4236,0.0,location_phx,3.0,22.0,Day,0.0,2.0,sunny
4237,0.0,location_sf,15.0,16.0,Day,0.0,38.0,sunny
4238,1.0,location_phx,1.0,3.0,Day,0.0,12.0,sunny
4239,0.0,location_phx,0.0,11.0,Night,0.0,14.0,sunny
4240,0.0,location_sf,71.0,24.0,Day,0.0,44.0,sunny
4241,0.0,location_phx,6.0,26.0,Day,0.0,52.0,sunny
4242,0.0,location_phx,3.0,19.0,Day,0.0,25.0,sunny
4243,0.0,location_phx,0.0,4.0,Day,0.0,37.0,sunny
4244,0.0,location_phx,1.0,13.0,Day,0.0,25.0,sunny
4245,0.0,location_phx,3.0,18.0,Day,0.0,12.0,sunny
4246,0.0,location_other,0.0,26.0,Day,0.0,35.0,sunny
4247,0.0,location_phx,12.0,21.0,Day,0.0,105.0,sunny
4248,0.0,location_sf,0.0,16.0,Day,0.0,24.0,sunny
4249,0.0,location_other,3.0,24.0,Day,0.0,17.0,sunny
4250,0.0,location_sf,40.0,26.0,Day,0.0,30.0,sunny
4251,1.0,location_sf,8.0,31.0,Dawn/Dusk,0.0,51.0,sunny
4252,0.0,location_phx,0.0,12.0,Day,0.0,8.0,sunny
4253,0.0,location_phx,3.0,15.0,Day,0.0,14.0,sunny
4254,0.0,location_sf,4.0,30.0,Day,0.0,38.0,sunny
4255,0.0,location_other,3.0,29.0,Day,0.0,146.0,sunny
4256,0.0,location_other,0.0,6.0,Day,0.0,42.0,sunny
4257,0.0,location_phx,0.0,20.0,Day,0.0,19.0,sunny
4258,0.0,location_sf,13.0,24.0,Day,0.0,34.0,sunny
4259,0.0,location_sf,16.0,11.0,Day,0.0,49.0,sunny
4260,0.0,location_sf,4.0,23.0,Night,0.0,44.0,sunny
4261,0.0,location_sf,0.0,7.0,Day,0.0,31.0,sunny
4262,0.0,location_other,14.0,13.0,Day,0.0,79.0,sunny
4263,1.0,location_sf,10.0,35.0,Day,0.0,63.0,sunny
4264,0.0,location_phx,3.0,32.0,Day,0.0,63.0,sunny
4265,1.0,location_sf,1.0,15.0,Day,0.0,31.0,sunny
4266,0.0,location_phx,1.0,43.0,Day,0.0,21.0,sunny
4267,0.0,location_phx,2.0,9.0,Day,0.0,53.0,sunny
4268,0.0,location_phx,0.0,21.0,Day,0.0,52.0,sunny
4269,0.0,location_other,0.0,0.0,Night,0.0,28.0,sunny
4270,2.0,location_sf,74.0,18.0,Day,0.0,43.0,sunny
4271,1.0,location_sf,101.0,39.0,Dawn/Dusk,0.0,15.0,sunny
4272,0.0,location_phx,0.0,14.0,Day,0.0,13.0,sunny
4273,0.0,location_phx,2.0,20.0,Day,0.0,35.0,sunny
4274,3.0,location_sf,26.0,19.0,Day,0.0,76.0,sunny
4275,0.0,location_sf,3.0,17.0,Day,0.0,27.0,sunny
4276,0.0,location_sf,12.0,37.0,Day,0.0,68.0,sunny
4277,1.0,location_sf,7.0,18.0,Day,0.0,31.0,sunny
4278,0.0,location_sf,10.0,16.0,Day,0.0,15.0,sunny
4279,0.0,location_phx,0.0,5.0,Night,0.0,10.0,sunny
4280,0.0,location_other,0.0,21.0,Day,0.0,36.0,sunny
4281,0.0,location_sf,0.0,6.0,Day,0.0,12.0,sunny
4282,0.0,location_phx,3.0,7.0,Day,0.0,1.0,sunny
4283,0.0,location_sf,0.0,15.0,Day,0.0,52.0,sunny
4284,0.0,location_sf,0.0,17.0,Day,0.0,20.0,sunny
4285,0.0,location_phx,2.0,23.0,Day,0.0,37.0,sunny
4286,0.0,location_sf,77.0,10.0,Day,0.0,62.0,sunny
4287,0.0,location_sf,1.0,0.0,Day,0.0,1.0,sunny
4288,0.0,location_phx,0.0,15.0,Night,0.0,11.0,sunny
4289,0.0,location_other,0.0,13.0,Day,0.0,2.0,sunny
4290,0.0,location_sf,72.0,10.0,Day,0.0,60.0,sunny
4291,0.0,location_sf,0.0,10.0,Day,0.0,10.0,sunny
4292,0.0,location_sf,2.0,3.0,Day,0.0,9.0,sunny
4293,0.0,location_phx,0.0,14.0,Day,0.0,39.0,sunny
4294,0.0,location_phx,5.0,18.0,Day,0.0,23.0,sunny
4295,8.0,location_sf,58.0,28.0,Day,0.0,28.0,sunny
4296,0.0,location_sf,7.0,14.0,Day,0.0,28.0,sunny
4297,0.0,location_other,2.0,21.0,Day,0.0,21.0,sunny
4298,6.0,location_sf,47.0,14.0,Day,0.0,16.0,sunny
4299,0.0,location_sf,2.0,31.0,Day,0.0,38.0,sunny
4300,1.0,location_sf,80.0,35.0,Day,0.0,61.0,sunny
4301,0.0,location_other,3.0,0.0,Dawn/Dusk,0.0,18.0,sunny
4302,0.0,location_sf,18.0,7.0,Day,0.0,62.0,sunny
4303,0.0,location_phx,0.0,7.0,Day,0.0,0.0,sunny
4304,2.0,location_sf,56.0,8.0,Day,0.0,29.0,sunny
4305,0.0,location_sf,65.0,13.0,Day,0.0,48.0,sunny
4306,0.0,location_phx,4.0,1.0,Day,0.0,9.0,sunny
4307,0.0,location_sf,2.0,28.0,Day,0.0,67.0,sunny
4308,0.0,location_phx,0.0,19.0,Night,0.0,20.0,sunny
4309,0.0,location_sf,46.0,15.0,Night,0.0,27.0,sunny
4310,0.0,location_sf,60.0,25.0,Day,0.0,85.0,sunny
4311,0.0,location_phx,11.0,27.0,Day,0.0,17.0,sunny
4312,0.0,location_sf,23.0,12.0,Day,0.0,15.0,sunny
4313,0.0,location_phx,1.0,18.0,Day,0.0,17.0,sunny
4314,0.0,location_phx,0.0,24.0,Day,0.0,10.0,sunny
4315,0.0,location_other,1.0,12.0,Day,0.0,29.0,sunny
4316,0.0,location_phx,2.0,8.0,Day,0.0,20.0,sunny
4317,0.0,location_sf,32.0,17.0,Dawn/Dusk,0.0,30.0,sunny
4318,0.0,location_sf,8.0,21.0,Day,0.0,39.0,sunny
4319,0.0,location_phx,0.0,8.0,Day,0.0,13.0,sunny
4320,1.0,location_sf,26.0,26.0,Day,0.0,30.0,sunny
4321,0.0,location_phx,2.0,23.0,Day,0.0,4.0,sunny
4322,3.0,location_sf,70.0,27.0,Day,0.0,33.0,sunny
4323,0.0,location_other,0.0,12.0,Day,0.0,4.0,sunny
4324,0.0,location_phx,0.0,9.0,Day,0.0,3.0,sunny
4325,0.0,location_phx,5.0,10.0,Dawn/Dusk,0.0,47.0,sunny
4326,0.0,location_sf,5.0,15.0,Dawn/Dusk,0.0,30.0,sunny
4327,1.0,location_sf,27.0,29.0,Day,0.0,28.0,sunny
4328,0.0,location_sf,1.0,20.0,Day,0.0,19.0,sunny
4329,0.0,location_sf,91.0,33.0,Day,0.0,53.0,sunny
4330,0.0,location_sf,3.0,8.0,Day,0.0,32.0,sunny
4331,0.0,location_sf,0.0,14.0,Day,0.0,29.0,sunny
4332,0.0,location_sf,41.0,13.0,Night,0.0,24.0,sunny
4333,2.0,location_sf,44.0,18.0,Day,0.0,26.0,sunny
4334,1.0,location_sf,1.0,12.0,Day,0.0,26.0,sunny
4335,1.0,location_phx,0.0,20.0,Day,0.0,6.0,sunny
4336,0.0,location_phx,0.0,2.0,Day,0.0,4.0,sunny
4337,1.0,location_sf,11.0,14.0,Day,0.0,37.0,sunny
4338,1.0,location_sf,39.0,23.0,Day,0.0,31.0,sunny
4339,2.0,location_phx,2.0,8.0,Day,0.0,6.0,sunny
4340,1.0,location_sf,0.0,21.0,Day,0.0,19.0,sunny
4341,0.0,location_sf,0.0,7.0,Dawn/Dusk,0.0,13.0,sunny
4342,2.0,location_sf,68.0,21.0,Day,0.0,27.0,sunny
4343,1.0,location_other,4.0,34.0,Night,0.0,9.0,sunny
4344,0.0,location_sf,6.0,18.0,Dawn/Dusk,0.0,45.0,sunny
4345,0.0,location_phx,2.0,10.0,Day,0.0,12.0,sunny
4346,2.0,location_sf,105.0,24.0,Day,0.0,29.0,sunny
4347,0.0,location_phx,0.0,6.0,Day,0.0,5.0,sunny
4348,0.0,location_phx,0.0,10.0,Day,0.0,9.0,sunny
4349,0.0,location_sf,0.0,36.0,Night,0.0,43.0,sunny
4350,1.0,location_sf,62.0,32.0,Day,0.0,45.0,sunny
4351,1.0,location_sf,42.0,24.0,Day,0.0,56.0,sunny
4352,1.0,location_sf,100.0,7.0,Day,0.0,34.0,sunny
4353,0.0,location_sf,5.0,14.0,Day,0.0,22.0,sunny
4354,0.0,location_sf,6.0,17.0,Day,0.0,45.0,sunny
4355,0.0,location_sf,3.0,22.0,Day,0.0,33.0,sunny
4356,0.0,location_sf,0.0,18.0,Day,0.0,21.0,sunny
4357,0.0,location_phx,13.0,8.0,Day,0.0,12.0,sunny
4358,0.0,location_sf,57.0,23.0,Day,0.0,44.0,sunny
4359,0.0,location_sf,97.0,30.0,Day,0.0,48.0,sunny
4360,0.0,location_phx,0.0,7.0,Day,0.0,7.0,sunny
4361,0.0,location_other,6.0,20.0,Day,0.0,46.0,sunny
4362,0.0,location_phx,0.0,22.0,Dawn/Dusk,0.0,0.0,sunny
4363,0.0,location_sf,42.0,14.0,Night,0.0,26.0,sunny
4364,0.0,location_phx,0.0,5.0,Day,0.0,39.0,sunny
4365,0.0,location_phx,3.0,97.0,Day,0.0,49.0,sunny
4366,0.0,location_sf,36.0,25.0,Day,0.0,36.0,sunny
4367,0.0,location_sf,51.0,25.0,Day,0.0,38.0,sunny
4368,0.0,location_sf,1.0,22.0,Night,0.0,31.0,sunny
4369,0.0,location_sf,0.0,0.0,Day,0.0,20.0,sunny
4370,0.0,location_other,3.0,13.0,Day,0.0,25.0,sunny
4371,0.0,location_phx,3.0,5.0,Day,0.0,4.0,sunny
4372,0.0,location_sf,32.0,36.0,Day,0.0,51.0,sunny
4373,1.0,location_sf,26.0,26.0,Day,0.0,30.0,sunny
4374,0.0,location_phx,14.0,50.0,Day,0.0,147.0,sunny
4375,0.0,location_sf,1.0,6.0,Day,0.0,32.0,sunny
4376,0.0,location_sf,91.0,15.0,Day,0.0,35.0,sunny
4377,0.0,location_sf,4.0,9.0,Day,0.0,10.0,sunny
4378,0.0,location_sf,16.0,11.0,Day,0.0,50.0,sunny
4379,0.0,location_sf,0.0,14.0,Day,0.0,10.0,sunny
4380,0.0,location_phx,0.0,0.0,Day,0.0,24.0,sunny
4381,0.0,location_phx,1.0,17.0,Dawn/Dusk,0.0,4.0,sunny
4382,0.0,location_phx,5.0,1.0,Night,0.0,21.0,sunny
4383,1.0,location_sf,5.0,22.0,Day,0.0,34.0,sunny
4384,0.0,location_sf,115.0,24.0,Day,0.0,40.0,sunny
4385,0.0,location_sf,1.0,9.0,Day,0.0,27.0,sunny
4386,0.0,location_sf,8.0,33.0,Day,0.0,52.0,sunny
4387,0.0,location_sf,0.0,16.0,Day,0.0,11.0,sunny
4388,0.0,location_sf,2.0,15.0,Day,0.0,44.0,sunny
4389,0.0,location_phx,3.0,28.0,Day,0.0,36.0,sunny
4390,0.0,location_sf,0.0,22.0,Day,0.0,23.0,sunny
4391,0.0,location_phx,9.0,25.0,Night,0.0,45.0,sunny
4392,0.0,location_sf,28.0,20.0,Day,0.0,35.0,sunny
4393,0.0,location_other,1.0,47.0,Day,0.0,11.0,sunny
4394,0.0,location_sf,12.0,23.0,Day,0.0,30.0,sunny
4395,0.0,location_other,4.0,14.0,Day,0.0,21.0,sunny
4396,0.0,location_sf,63.0,36.0,Day,0.0,24.0,sunny
4397,0.0,location_phx,4.0,33.0,Day,0.0,57.0,sunny
4398,0.0,location_sf,65.0,11.0,Day,0.0,37.0,sunny
4399,0.0,location_phx,1.0,6.0,Day,0.0,12.0,sunny
4400,0.0,location_phx,0.0,9.0,Day,0.0,4.0,sunny
4401,1.0,location_phx,6.0,30.0,Day,0.0,13.0,sunny
4402,0.0,location_sf,0.0,34.0,Night,0.0,47.0,sunny
4403,0.0,location_sf,22.0,9.0,Day,0.0,38.0,sunny
4404,0.0,location_sf,81.0,19.0,Day,0.0,67.0,sunny
4405,0.0,location_sf,5.0,11.0,Day,0.0,10.0,sunny
4406,1.0,location_other,0.0,18.0,Day,0.0,20.0,sunny
4407,1.0,location_other,1.0,31.0,Day,0.0,31.0,sunny
4408,0.0,location_sf,14.0,15.0,Day,0.0,75.0,sunny
4409,2.0,location_sf,65.0,37.0,Day,0.0,25.0,sunny
4410,0.0,location_phx,2.0,0.0,Day,0.0,27.0,sunny
4411,0.0,location_sf,2.0,12.0,Day,0.0,29.0,sunny
4412,0.0,location_sf,4.0,9.0,Day,0.0,30.0,sunny
4413,0.0,location_sf,25.0,23.0,Day,0.0,26.0,sunny
4414,0.0,location_sf,2.0,15.0,Day,0.0,23.0,sunny
4415,1.0,location_sf,26.0,20.0,Dawn/Dusk,0.0,55.0,sunny
4416,1.0,location_sf,27.0,20.0,Day,0.0,49.0,sunny
4417,2.0,location_sf,87.0,48.0,Day,0.0,39.0,sunny
4418,1.0,location_sf,56.0,27.0,Day,0.0,36.0,sunny
4419,0.0,location_phx,4.0,9.0,Day,0.0,12.0,sunny
4420,4.0,location_sf,90.0,30.0,Day,0.0,42.0,sunny
4421,0.0,location_sf,0.0,24.0,Day,0.0,41.0,sunny
4422,0.0,location_phx,1.0,6.0,Day,0.0,23.0,sunny
4423,2.0,location_phx,0.0,11.0,Dawn/Dusk,0.0,59.0,sunny
